Year,Town,AGIClss,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2005,Berkshire,30000 - 34999,45,121.0,22.0,11.0,1.0,11.0,1443945.0,659856.0,648360.0,22998.3088
2005,Berkshire,35000 - 39999,46,105.0,21.0,17.0,0.0,8.0,1731109.0,952635.0,926045.0,32190.9852
2005,Berkshire,40000 - 44999,36,81.0,20.0,10.0,1.0,5.0,1516876.0,937019.0,930005.0,35187.001000000004
2005,Berkshire,45000 - 49999,27,67.0,22.0,4.0,0.0,1.0,1294759.0,818483.0,815046.0,29488.0
2005,Berkshire,50000 - 59999,41,132.0,34.0,5.0,0.0,2.0,2237890.0,1370755.0,1366528.0,51537.2782
2005,Berkshire,60000 - 74999,49,156.0,46.0,2.0,0.0,1.0,3341723.0,2230084.0,2198063.0,80835.0
2005,Berkshire,75000 - 99999,47,138.0,46.0,0.0,0.0,1.0,4002096.0,2920570.0,3003587.0,133807.0
2005,Berkshire,100000 - 149999,23,68.0,20.0,3.0,0.0,0.0,2741485.0,2129040.0,2107082.0,111499.40699999999
2005,Berkshire,150000 +,13,46.0,13.0,0.0,0.0,0.0,2850394.0,2482391.0,2187179.0,140443.3614
2005,Berlin,Loss or None,16,17.0,3.0,12.0,1.0,0.0,-267113.0,0.0,0.0,0.0
2005,Berlin,0.01 - 4999,126,91.0,8.0,111.0,1.0,6.0,316046.0,48960.0,44366.0,1582.9142000000006
2005,Berlin,5000 - 9999,118,129.0,16.0,87.0,1.0,14.0,874823.0,112520.0,105062.0,3680.0490000000004
2005,Berlin,10000 - 14999,97,136.0,16.0,69.0,1.0,11.0,1207438.0,306202.0,292883.0,10436.0939
2005,Berlin,15000 - 19999,96,146.0,16.0,57.0,3.0,20.0,1680227.0,577896.0,576614.0,20539.2789
2005,Berlin,20000 - 24999,81,134.0,17.0,48.0,3.0,13.0,1805641.0,752571.0,750597.0,25513.0
2005,Berlin,25000 - 29999,103,161.0,20.0,68.0,1.0,14.0,2823712.0,1599771.0,1591988.0,56122.1273
2005,Berlin,30000 - 34999,77,116.0,16.0,50.0,2.0,9.0,2521820.0,1621505.0,1606776.0,56184.992
2005,Berlin,35000 - 39999,63,97.0,20.0,33.0,2.0,8.0,2361894.0,1553697.0,1547748.0,54392.0
2005,Berlin,40000 - 44999,53,111.0,26.0,18.0,0.0,9.0,2255477.0,1395417.0,1380399.0,49390.0
2005,Berlin,45000 - 49999,56,127.0,33.0,21.0,0.0,2.0,2644264.0,1650349.0,1646186.0,63514.293
2005,Berlin,50000 - 59999,101,255.0,66.0,25.0,2.0,8.0,5541551.0,3505785.0,3457723.0,134461.7684
2005,Berlin,60000 - 74999,102,271.0,89.0,7.0,0.0,6.0,6853322.0,4751613.0,4708058.0,178803.3507
2005,Berlin,75000 - 99999,130,354.0,117.0,12.0,0.0,1.0,11256400.0,8266913.0,8193218.0,363274.4944
2005,Berlin,100000 - 149999,50,146.0,46.0,4.0,0.0,0.0,5894894.0,4479330.0,4344978.0,227717.0
2005,Berlin,150000 +,44,127.0,39.0,4.0,0.0,1.0,13025092.0,11187098.0,10651910.0,747821.0
2005,Bethel,Loss or None,6,6.0,1.0,5.0,0.0,0.0,-30735.0,0.0,0.0,0.0
2005,Bethel,0.01 - 4999,107,85.0,9.0,93.0,0.0,5.0,279040.0,4833.0,4234.0,210.0
2005,Bethel,5000 - 9999,91,99.0,8.0,69.0,0.0,14.0,696065.0,59309.0,58217.0,2132.488
2005,Bethel,10000 - 14999,76,115.0,16.0,49.0,1.0,10.0,938308.0,222359.0,219082.0,7279.3768
2005,Bethel,15000 - 19999,76,123.0,18.0,48.0,1.0,9.0,1327255.0,467018.0,469853.0,15067.7543
2005,Bethel,20000 - 24999,93,191.0,32.0,40.0,2.0,19.0,2099745.0,791440.0,773898.0,27956.1852
2005,Bethel,25000 - 29999,83,149.0,29.0,41.0,1.0,12.0,2298475.0,1187928.0,1180124.0,42382.695
2005,Bethel,30000 - 34999,69,113.0,22.0,42.0,1.0,4.0,2225526.0,1337979.0,1339149.0,47023.0638
2005,Bethel,35000 - 39999,45,92.0,21.0,17.0,1.0,6.0,1677529.0,977072.0,973593.0,34772.7664
2005,Bethel,40000 - 44999,67,140.0,32.0,27.0,0.0,8.0,2858287.0,1718897.0,1680255.0,60899.0
2005,Bethel,45000 - 49999,31,74.0,20.0,9.0,0.0,2.0,1471866.0,932019.0,922884.0,34456.571899999995
2005,Bethel,50000 - 59999,76,182.0,55.0,15.0,2.0,4.0,4154543.0,2743374.0,2726494.0,104994.86
2005,Bethel,60000 - 74999,76,207.0,65.0,6.0,2.0,3.0,5079084.0,3493861.0,3487525.0,133416.3406
2005,Bethel,75000 - 99999,81,221.0,72.0,7.0,0.0,2.0,6817468.0,5025632.0,4962875.0,211638.5597
2005,Bethel,100000 - 149999,30,84.0,28.0,2.0,0.0,0.0,3543550.0,2784130.0,2714928.0,141659.9605
2005,Bethel,150000 +,11,21.0,9.0,2.0,0.0,0.0,1980282.0,1639367.0,1583077.0,100521.0
2005,Bloomfield,Loss or None,*,,,,,,,,,
2005,Bloomfield,0.01 - 9999,20,22.0,3.0,17.0,0.0,0.0,85611.0,18002.0,16950.0,613.0
2005,Bloomfield,10000 - 19999,17,33.0,6.0,7.0,0.0,4.0,243082.0,50394.0,50394.0,1832.0
2005,Bloomfield,20000 - 29999,16,21.0,0.0,12.0,2.0,2.0,378188.0,223798.0,223798.0,8037.12
2005,Bloomfield,30000 - 39999,8,21.0,7.0,1.0,0.0,0.0,278216.0,128259.0,128259.0,4551.0
2005,Bloomfield,40000 - 49999,17,47.0,11.0,4.0,0.0,2.0,765515.0,456245.0,454894.0,17442.0
2005,Bloomfield,50000 - 74999,14,42.0,11.0,0.0,0.0,3.0,828341.0,550728.0,550723.0,20467.0
2005,Bloomfield,75000 +,4,9.0,3.0,1.0,0.0,0.0,365757.0,294558.0,290758.0,14503.0
2005,Bolton,Loss or None,6,7.0,2.0,3.0,1.0,0.0,-40139.0,0.0,0.0,79.0
2005,Bolton,0.01 - 4999,27,16.0,0.0,25.0,1.0,1.0,73433.0,9263.0,7656.0,122.0
2005,Bolton,5000 - 9999,42,35.0,5.0,37.0,0.0,0.0,290536.0,42207.0,42207.0,1514.0
2005,Bolton,10000 - 14999,34,50.0,5.0,23.0,0.0,6.0,411276.0,112403.0,111749.0,3984.8629
2005,Bolton,15000 - 19999,36,59.0,4.0,21.0,2.0,9.0,626712.0,225636.0,224587.0,7892.825
2005,Bolton,20000 - 24999,48,70.0,6.0,33.0,2.0,7.0,1075018.0,550827.0,543118.0,18957.0
2005,Bolton,25000 - 29999,26,34.0,4.0,18.0,1.0,3.0,714968.0,413409.0,409907.0,13926.9227
2005,Bolton,30000 - 34999,30,43.0,5.0,18.0,0.0,7.0,985251.0,633715.0,624313.0,21444.0
2005,Bolton,35000 - 39999,31,52.0,8.0,19.0,2.0,2.0,1159226.0,746443.0,743608.0,26897.0872
2005,Bolton,40000 - 44999,32,68.0,15.0,13.0,0.0,4.0,1359729.0,808816.0,805202.0,29088.7556
2005,Bolton,45000 - 49999,39,65.0,14.0,23.0,2.0,0.0,1835490.0,1241620.0,1238231.0,49267.0
2005,Bolton,50000 - 59999,47,100.0,25.0,17.0,0.0,5.0,2573751.0,1731660.0,1714343.0,68366.32250000001
2005,Bolton,60000 - 74999,64,183.0,53.0,10.0,0.0,1.0,4268067.0,2862079.0,2865696.0,108378.9128
2005,Bolton,75000 - 99999,60,158.0,52.0,7.0,0.0,1.0,5165886.0,3682035.0,3681087.0,162741.436
2005,Bolton,100000 - 149999,37,113.0,35.0,2.0,0.0,0.0,4307968.0,3274660.0,3254916.0,163567.4929
2005,Bolton,150000 +,9,22.0,8.0,0.0,0.0,1.0,1940342.0,1566463.0,1513052.0,97371.0
2005,Bradford,Loss or None,12,13.0,1.0,11.0,0.0,0.0,-150704.0,0.0,0.0,288.0
2005,Bradford,0.01 - 4999,130,125.0,18.0,103.0,1.0,8.0,340042.0,2640.0,2462.0,89.0
2005,Bradford,5000 - 9999,136,160.0,22.0,102.0,0.0,12.0,1000646.0,128152.0,123378.0,4357.0216
2005,Bradford,10000 - 14999,124,199.0,19.0,86.0,0.0,19.0,1561685.0,390265.0,387623.0,13465.846
2005,Bradford,15000 - 19999,113,189.0,29.0,65.0,0.0,19.0,1962324.0,621031.0,608956.0,20627.171
2005,Bradford,20000 - 24999,116,193.0,26.0,68.0,5.0,17.0,2610763.0,1160184.0,1157602.0,39953.5456
2005,Bradford,25000 - 29999,82,141.0,22.0,43.0,2.0,15.0,2241053.0,1134053.0,1129648.0,39456.012
2005,Bradford,30000 - 34999,92,151.0,20.0,50.0,3.0,19.0,2966026.0,1749674.0,1730626.0,59427.26609999999
2005,Bradford,35000 - 39999,60,121.0,22.0,25.0,3.0,10.0,2220071.0,1319568.0,1316411.0,46331.4568
2005,Bradford,40000 - 44999,63,131.0,30.0,27.0,0.0,6.0,2686709.0,1656695.0,1655327.0,59875.2047
2005,Bradford,45000 - 49999,58,129.0,32.0,16.0,0.0,10.0,2757486.0,1752730.0,1702917.0,64102.962
2005,Bradford,50000 - 59999,99,242.0,69.0,18.0,3.0,9.0,5402557.0,3635357.0,3604548.0,133824.3149
2005,Bradford,60000 - 74999,121,303.0,93.0,19.0,4.0,5.0,8078981.0,5722313.0,5700398.0,215699.2114
2005,Bradford,75000 - 99999,78,207.0,62.0,12.0,3.0,1.0,6724509.0,5044609.0,4945611.0,215706.6382
2005,Bradford,100000 - 149999,42,137.0,37.0,4.0,0.0,1.0,4869250.0,3705948.0,3586326.0,181669.9944
2005,Bradford,150000 +,28,70.0,23.0,5.0,0.0,0.0,9492150.0,8508286.0,6852023.0,508399.0
2005,Braintree,Loss or None,11,18.0,6.0,5.0,0.0,0.0,-810930.0,0.0,0.0,0.0
2005,Braintree,0.01 - 4999,54,43.0,5.0,45.0,1.0,3.0,144167.0,0.0,0.0,28.0
2005,Braintree,5000 - 9999,64,69.0,9.0,49.0,1.0,5.0,449084.0,42406.0,39600.0,1292.4747
2005,Braintree,10000 - 14999,50,81.0,9.0,33.0,0.0,8.0,632160.0,144996.0,149086.0,5029.0021
2005,Braintree,15000 - 19999,55,101.0,18.0,27.0,1.0,9.0,970910.0,279892.0,275828.0,9394.6668
2005,Braintree,20000 - 24999,46,90.0,16.0,15.0,1.0,14.0,1031836.0,387580.0,379197.0,13577.625
2005,Braintree,25000 - 29999,42,79.0,15.0,22.0,0.0,5.0,1157871.0,572845.0,572845.0,20301.8393
2005,Braintree,30000 - 34999,44,71.0,14.0,21.0,2.0,7.0,1426463.0,851896.0,837472.0,30109.0
2005,Braintree,35000 - 39999,28,70.0,15.0,8.0,0.0,5.0,1050466.0,568409.0,568394.0,20043.0
2005,Braintree,40000 - 44999,33,62.0,14.0,15.0,1.0,3.0,1395588.0,861649.0,863183.0,31859.0
2005,Braintree,45000 - 49999,24,59.0,17.0,6.0,1.0,0.0,1139834.0,691647.0,689988.0,25309.8361
2005,Braintree,50000 - 59999,51,134.0,42.0,8.0,0.0,1.0,2774724.0,1825124.0,1815653.0,70159.0
2005,Braintree,60000 - 74999,38,100.0,31.0,5.0,1.0,1.0,2543004.0,1731299.0,1728841.0,66634.1386
2005,Braintree,75000 - 99999,41,119.0,37.0,4.0,0.0,0.0,3500633.0,2496552.0,2448698.0,108116.0
2005,Braintree,100000 - 149999,17,39.0,14.0,3.0,0.0,0.0,2073792.0,1572284.0,1515410.0,77510.218
2005,Braintree,150000 +,7,16.0,6.0,1.0,0.0,0.0,1659313.0,1440727.0,1307621.0,86243.0
2005,Brandon,Loss or None,20,30.0,7.0,13.0,0.0,0.0,-436510.0,0.0,0.0,85.0
2005,Brandon,0.01 - 4999,187,146.0,19.0,161.0,0.0,7.0,512005.0,11611.0,10335.0,373.0
2005,Brandon,5000 - 9999,204,209.0,24.0,161.0,1.0,18.0,1510377.0,127401.0,127847.0,4535.0
2005,Brandon,10000 - 14999,172,250.0,32.0,118.0,1.0,21.0,2165479.0,521562.0,519292.0,18147.188000000002
2005,Brandon,15000 - 19999,166,273.0,41.0,100.0,3.0,22.0,2905878.0,949823.0,943013.0,33856.4448
2005,Brandon,20000 - 24999,172,281.0,46.0,95.0,9.0,22.0,3884174.0,1789728.0,1744454.0,60364.97289999999
2005,Brandon,25000 - 29999,134,248.0,50.0,69.0,0.0,15.0,3674547.0,1834079.0,1820207.0,63839.5466
2005,Brandon,30000 - 34999,109,200.0,38.0,59.0,0.0,12.0,3519005.0,1986501.0,1959163.0,69365.7726
2005,Brandon,35000 - 39999,108,239.0,59.0,37.0,2.0,10.0,4043009.0,2266195.0,2231771.0,80113.3064
2005,Brandon,40000 - 44999,85,193.0,45.0,28.0,3.0,9.0,3595735.0,2182104.0,2145842.0,77165.0184
2005,Brandon,45000 - 49999,87,208.0,54.0,24.0,1.0,8.0,4120788.0,2570231.0,2563381.0,94729.9989
2005,Brandon,50000 - 59999,141,362.0,110.0,26.0,1.0,4.0,7736380.0,5066307.0,4993819.0,188219.56200000003
2005,Brandon,60000 - 74999,168,438.0,145.0,21.0,1.0,1.0,11299881.0,7838385.0,7733781.0,299867.8919
2005,Brandon,75000 - 99999,123,354.0,113.0,8.0,0.0,2.0,10556285.0,7813762.0,7682923.0,332968.6493
2005,Brandon,100000 - 149999,55,167.0,51.0,2.0,1.0,1.0,6336951.0,4892100.0,4747985.0,232975.16850000003
2005,Brandon,150000 +,44,117.0,36.0,7.0,1.0,0.0,10076673.0,8348376.0,7891308.0,478032.596
2005,Brattleboro,Loss or None,84,93.0,20.0,61.0,2.0,1.0,-3134296.0,0.0,0.0,73.0
2005,Brattleboro,0.01 - 4999,567,466.0,40.0,487.0,8.0,32.0,1506721.0,68899.0,57133.0,2012.727
2005,Brattleboro,5000 - 9999,695,785.0,57.0,544.0,11.0,83.0,5156398.0,425906.0,409344.0,14330.6769
2005,Brattleboro,10000 - 14999,560,852.0,77.0,386.0,9.0,88.0,6973155.0,1591542.0,1542909.0,52167.88450000001
2005,Brattleboro,15000 - 19999,536,791.0,84.0,364.0,10.0,78.0,9346265.0,3450141.0,3408670.0,115349.5974
2005,Brattleboro,20000 - 24999,523,836.0,92.0,320.0,16.0,95.0,11686099.0,5532542.0,5499389.0,188510.0904
2005,Brattleboro,25000 - 29999,478,780.0,103.0,299.0,13.0,63.0,13105942.0,7108377.0,7029280.0,235101.3738
2005,Brattleboro,30000 - 34999,389,699.0,108.0,214.0,17.0,50.0,12596606.0,7390647.0,7335738.0,239254.1788
2005,Brattleboro,35000 - 39999,305,541.0,90.0,169.0,3.0,43.0,11434249.0,7149330.0,7082875.0,237292.8268
2005,Brattleboro,40000 - 44999,252,480.0,90.0,123.0,8.0,31.0,10705743.0,6948081.0,6781946.0,242232.23300000004
2005,Brattleboro,45000 - 49999,220,456.0,105.0,92.0,4.0,19.0,10394239.0,6652301.0,6558748.0,231139.5179
2005,Brattleboro,50000 - 59999,341,766.0,184.0,114.0,7.0,36.0,18593527.0,12346607.0,12189463.0,445784.8655
2005,Brattleboro,60000 - 74999,379,957.0,283.0,77.0,1.0,18.0,25569674.0,17652006.0,17303582.0,632306.8956000003
2005,Brattleboro,75000 - 99999,362,960.0,300.0,44.0,5.0,13.0,31049546.0,22680993.0,22237604.0,883710.5609
2005,Brattleboro,100000 - 149999,234,617.0,184.0,44.0,1.0,5.0,27977053.0,21162895.0,20363588.0,1001114.6881
2005,Brattleboro,150000 +,163,408.0,124.0,30.0,3.0,6.0,65936865.0,56853938.0,47610060.0,3439921.7276000013
2005,Bridgewater,Loss or None,13,17.0,3.0,10.0,0.0,0.0,-569203.0,0.0,0.0,16.0
2005,Bridgewater,0.01 - 4999,56,46.0,8.0,47.0,0.0,1.0,139411.0,3750.0,2683.0,97.0
2005,Bridgewater,5000 - 9999,44,52.0,5.0,34.0,0.0,5.0,306470.0,25322.0,23029.0,665.0
2005,Bridgewater,10000 - 14999,37,51.0,5.0,30.0,0.0,2.0,466027.0,121018.0,120470.0,4332.095
2005,Bridgewater,15000 - 19999,41,63.0,8.0,27.0,1.0,5.0,730584.0,286715.0,283078.0,10120.0443
2005,Bridgewater,20000 - 24999,42,63.0,11.0,24.0,1.0,6.0,949051.0,410469.0,410160.0,13996.78
2005,Bridgewater,25000 - 29999,34,54.0,10.0,21.0,1.0,2.0,915695.0,473841.0,473787.0,16980.0
2005,Bridgewater,30000 - 34999,27,50.0,11.0,14.0,0.0,2.0,861872.0,476783.0,461779.0,15995.0058
2005,Bridgewater,35000 - 39999,20,37.0,10.0,8.0,0.0,2.0,747135.0,465334.0,464549.0,16149.5463
2005,Bridgewater,40000 - 44999,24,66.0,18.0,4.0,0.0,2.0,1019309.0,570707.0,557563.0,19528.0
2005,Bridgewater,45000 - 49999,20,49.0,15.0,4.0,0.0,1.0,950755.0,549061.0,531888.0,19457.0
2005,Bridgewater,50000 - 59999,27,62.0,21.0,4.0,1.0,1.0,1480522.0,942392.0,931669.0,35301.0
2005,Bridgewater,60000 - 74999,44,112.0,39.0,5.0,0.0,0.0,2938481.0,1920432.0,1916809.0,72567.58099999999
2005,Bridgewater,75000 - 99999,26,71.0,19.0,6.0,0.0,1.0,2268536.0,1637634.0,1411600.0,64172.0
2005,Bridgewater,100000 - 149999,22,58.0,22.0,0.0,0.0,0.0,2686596.0,1999191.0,1885636.0,90179.0
2005,Bridgewater,150000 +,19,44.0,16.0,3.0,0.0,0.0,7442976.0,5504682.0,4416810.0,262388.0
2005,Bridport,Loss or None,23,30.0,7.0,16.0,0.0,0.0,-823041.0,0.0,0.0,0.0
2005,Bridport,0.01 - 4999,48,51.0,12.0,34.0,1.0,1.0,136686.0,0.0,0.0,0.0
2005,Bridport,5000 - 9999,47,49.0,5.0,38.0,1.0,3.0,342803.0,40691.0,38383.0,1328.0
2005,Bridport,10000 - 14999,50,76.0,9.0,34.0,2.0,5.0,639621.0,170643.0,162875.0,5705.0
2005,Bridport,15000 - 19999,51,94.0,16.0,26.0,1.0,8.0,905087.0,278927.0,274246.0,10056.6179
2005,Bridport,20000 - 24999,55,104.0,21.0,26.0,1.0,7.0,1227684.0,466116.0,448057.0,15776.0828
2005,Bridport,25000 - 29999,42,65.0,13.0,22.0,0.0,7.0,1146715.0,619087.0,614818.0,22098.0
2005,Bridport,30000 - 34999,40,84.0,18.0,16.0,1.0,5.0,1310518.0,693802.0,686384.0,23557.0525
2005,Bridport,35000 - 39999,36,87.0,18.0,16.0,0.0,2.0,1345460.0,701473.0,686559.0,24669.0
2005,Bridport,40000 - 44999,28,66.0,19.0,7.0,1.0,1.0,1203988.0,696981.0,678458.0,25208.0
2005,Bridport,45000 - 49999,34,81.0,23.0,11.0,0.0,0.0,1622350.0,1020284.0,1011827.0,38971.5173
2005,Bridport,50000 - 59999,43,112.0,33.0,8.0,1.0,1.0,2366752.0,1535176.0,1520804.0,56815.5458
2005,Bridport,60000 - 74999,44,103.0,40.0,2.0,1.0,1.0,2975614.0,2068137.0,2021904.0,74847.0
2005,Bridport,75000 - 99999,34,102.0,29.0,2.0,2.0,1.0,2933237.0,2150708.0,2046769.0,86481.0556
2005,Bridport,100000 - 149999,22,64.0,17.0,3.0,1.0,1.0,2659980.0,1952738.0,1807227.0,81237.3421
2005,Bridport,150000 +,19,44.0,16.0,2.0,0.0,1.0,6800150.0,5987008.0,5649838.0,223704.62740000003
2005,Brighton,Loss or None,7,8.0,1.0,6.0,0.0,0.0,-97696.0,0.0,0.0,0.0
2005,Brighton,0.01 - 4999,65,63.0,9.0,52.0,1.0,3.0,175438.0,0.0,0.0,0.0
2005,Brighton,5000 - 9999,71,106.0,12.0,53.0,0.0,6.0,552813.0,28444.0,27102.0,946.2604
2005,Brighton,10000 - 14999,77,136.0,18.0,43.0,0.0,16.0,969254.0,167299.0,166865.0,5664.9514
2005,Brighton,15000 - 19999,55,109.0,18.0,26.0,1.0,10.0,957286.0,266171.0,259390.0,8860.4845
2005,Brighton,20000 - 24999,61,119.0,26.0,29.0,0.0,6.0,1375080.0,534197.0,511693.0,16414.6211
2005,Brighton,25000 - 29999,37,67.0,15.0,17.0,2.0,3.0,1007335.0,484151.0,471498.0,15755.4965
2005,Brighton,30000 - 34999,29,59.0,15.0,12.0,1.0,1.0,934891.0,503615.0,503524.0,17061.6956
2005,Brighton,35000 - 39999,26,54.0,10.0,11.0,0.0,5.0,966023.0,578273.0,578340.0,20184.252
2005,Brighton,40000 - 44999,20,45.0,10.0,5.0,1.0,4.0,846047.0,513721.0,503859.0,17962.5324
2005,Brighton,45000 - 49999,16,46.0,14.0,1.0,0.0,1.0,755356.0,441245.0,423259.0,15113.0
2005,Brighton,50000 - 59999,30,74.0,23.0,5.0,0.0,2.0,1645401.0,1107983.0,1086713.0,39698.6977
2005,Brighton,60000 - 74999,29,68.0,23.0,6.0,0.0,0.0,1933532.0,1347424.0,1305160.0,48066.2127
2005,Brighton,75000 - 99999,16,45.0,15.0,1.0,0.0,0.0,1372376.0,1032702.0,1016267.0,43014.4631
2005,Brighton,100000 - 149999,9,23.0,9.0,0.0,0.0,0.0,1089479.0,855744.0,811424.0,39996.021
2005,Brighton,150000 +,*,,,,,,,,,
2005,Bristol,Loss or None,23,21.0,1.0,21.0,0.0,1.0,-475684.0,0.0,0.0,123.0
2005,Bristol,0.01 - 4999,190,141.0,14.0,167.0,2.0,7.0,494281.0,12428.0,8504.0,309.0
2005,Bristol,5000 - 9999,196,191.0,21.0,155.0,3.0,17.0,1465544.0,170118.0,165696.0,6137.3067
2005,Bristol,10000 - 14999,147,209.0,27.0,103.0,3.0,14.0,1828922.0,469180.0,463912.0,15387.671799999998
2005,Bristol,15000 - 19999,155,241.0,28.0,101.0,4.0,22.0,2735894.0,987725.0,973638.0,34079.353400000015
2005,Bristol,20000 - 24999,157,257.0,30.0,98.0,7.0,22.0,3548891.0,1708562.0,1699877.0,60359.3287
2005,Bristol,25000 - 29999,166,260.0,34.0,105.0,7.0,20.0,4525078.0,2498972.0,2466395.0,88381.0
2005,Bristol,30000 - 34999,129,214.0,25.0,72.0,4.0,28.0,4179877.0,2542049.0,2535469.0,89786.1976
2005,Bristol,35000 - 39999,121,262.0,47.0,61.0,3.0,10.0,4548661.0,2738266.0,2719499.0,96778.8607
2005,Bristol,40000 - 44999,93,189.0,39.0,41.0,2.0,11.0,3915538.0,2462163.0,2447141.0,92226.5858
2005,Bristol,45000 - 49999,85,201.0,48.0,26.0,0.0,11.0,4033514.0,2515882.61,2474380.61,94004.9308
2005,Bristol,50000 - 59999,128,363.0,102.0,18.0,2.0,6.0,7025671.0,4422375.0,4392802.0,164092.6459
2005,Bristol,60000 - 74999,170,458.0,139.0,25.0,2.0,4.0,11461298.0,7756270.0,7691176.0,289683.2001
2005,Bristol,75000 - 99999,125,395.0,119.0,5.0,0.0,1.0,10718681.0,7723389.0,7675705.0,324683.0749
2005,Bristol,100000 - 149999,75,222.0,68.0,4.0,1.0,2.0,9065698.0,6930994.0,6520366.0,334956.191
2005,Bristol,150000 +,30,85.0,26.0,2.0,0.0,2.0,7020006.0,5850607.0,5335044.0,312234.8675
2005,Brookfield,Loss or None,16,19.0,3.0,12.0,1.0,0.0,-105326.0,0.0,0.0,77.0
2005,Brookfield,0.01 - 4999,49,43.0,10.0,39.0,0.0,0.0,130335.0,4245.0,2272.0,81.0
2005,Brookfield,5000 - 9999,26,32.0,6.0,17.0,0.0,3.0,190922.0,17087.0,17995.0,870.3465
2005,Brookfield,10000 - 14999,30,47.0,6.0,21.0,0.0,3.0,360449.0,54615.0,46518.0,1338.0
2005,Brookfield,15000 - 19999,45,82.0,14.0,24.0,1.0,6.0,791038.0,238031.72,227876.72,7547.4699
2005,Brookfield,20000 - 24999,30,52.0,8.0,17.0,0.0,5.0,664986.0,278680.0,275874.0,9275.5019
2005,Brookfield,25000 - 29999,44,95.0,20.0,16.0,0.0,8.0,1208932.0,519658.0,518661.0,17581.507200000004
2005,Brookfield,30000 - 34999,43,90.0,18.0,20.0,2.0,3.0,1416355.0,758000.0,730967.0,25436.0
2005,Brookfield,35000 - 39999,33,72.0,16.0,13.0,0.0,4.0,1236843.0,690573.0,677583.0,23033.8384
2005,Brookfield,40000 - 44999,31,64.0,15.0,14.0,0.0,2.0,1320272.0,808123.0,788531.0,29385.0
2005,Brookfield,45000 - 49999,25,61.0,21.0,2.0,1.0,1.0,1187164.0,687584.0,669795.0,25584.0
2005,Brookfield,50000 - 59999,41,110.0,34.0,5.0,0.0,2.0,2260289.0,1461069.0,1454118.0,52494.3196
2005,Brookfield,60000 - 74999,64,177.0,57.0,3.0,0.0,4.0,4308403.0,2938222.0,3037933.0,113710.0
2005,Brookfield,75000 - 99999,46,132.0,46.0,0.0,0.0,0.0,3968359.0,2940279.0,2927551.0,129415.0
2005,Brookfield,100000 - 149999,32,90.0,30.0,2.0,0.0,0.0,3826345.0,2792901.0,2680956.0,139454.17320000002
2005,Brookfield,150000 +,18,50.0,15.0,2.0,0.0,1.0,8622828.0,7295932.0,5812308.0,424421.0
2005,Brookline,Loss or None,*,,,,,,,,,
2005,Brookline,0.01 - 9999,45,33.0,2.0,40.0,0.0,3.0,224016.0,14770.0,14219.0,501.6901
2005,Brookline,10000 - 19999,35,53.0,7.0,23.0,1.0,4.0,495343.0,157275.0,157052.0,4775.7896
2005,Brookline,20000 - 29999,27,45.0,8.0,16.0,0.0,3.0,688835.0,343222.0,329420.0,10582.6245
2005,Brookline,30000 - 39999,36,84.0,19.0,14.0,0.0,3.0,1225751.0,649872.0,655370.0,22651.087000000003
2005,Brookline,40000 - 49999,34,76.0,19.0,13.0,0.0,2.0,1512365.0,953961.0,950904.0,35566.0
2005,Brookline,50000 - 74999,32,89.0,29.0,3.0,0.0,0.0,1913307.0,1240813.0,1208240.0,44538.0
2005,Brookline,75000 +,31,86.0,27.0,4.0,0.0,0.0,4013678.0,3147317.0,2886389.0,139962.0
2005,Brownington,Loss or None,5,8.0,3.0,2.0,0.0,0.0,-186583.0,0.0,0.0,0.0
2005,Brownington,0.01 - 4999,48,52.0,4.0,42.0,0.0,2.0,120824.0,6244.0,6244.0,225.0
2005,Brownington,5000 - 9999,33,37.0,5.0,26.0,1.0,1.0,253466.0,17523.0,17516.0,634.0
2005,Brownington,10000 - 14999,56,102.0,10.0,33.0,1.0,12.0,704551.0,135706.0,135228.0,4884.4542999999985
2005,Brownington,15000 - 19999,44,92.0,16.0,20.0,2.0,6.0,762444.0,196264.0,196264.0,6717.736999999999
2005,Brownington,20000 - 24999,38,71.0,10.0,21.0,0.0,7.0,849079.0,363329.0,362936.0,12040.2422
2005,Brownington,25000 - 29999,35,83.0,18.0,13.0,0.0,4.0,960078.0,405036.0,404274.0,14607.0
2005,Brownington,30000 - 34999,20,42.0,8.0,9.0,0.0,3.0,656478.0,344951.0,344121.0,11874.6452
2005,Brownington,35000 - 39999,29,67.0,16.0,11.0,0.0,2.0,1096976.0,629950.0,629595.0,22998.0
2005,Brownington,40000 - 44999,14,42.0,10.0,3.0,0.0,1.0,604367.0,335518.0,328588.0,11472.0
2005,Brownington,45000 - 49999,18,54.0,14.0,2.0,0.0,2.0,858377.0,506025.0,490955.0,17643.0
2005,Brownington,50000 - 59999,21,58.0,21.0,0.0,0.0,0.0,1161009.0,755621.0,752921.0,27564.0
2005,Brownington,60000 - 74999,21,55.0,21.0,0.0,0.0,0.0,1362844.0,947411.0,927026.0,33669.0
2005,Brownington,75000 - 99999,19,55.0,18.0,1.0,0.0,0.0,1605946.0,1197299.0,1174724.0,45615.3449
2005,Brownington,100000 - 149999,10,24.0,10.0,0.0,0.0,0.0,1087715.0,830790.0,823653.0,37326.0272
2005,Brownington,150000 +,*,,,,,,,,,
